Zip,Median,Pop,Zipcode
70453,"30,978","1,045",70453
70454,"45,554","24,954",70454
70455,"44,189","1,474",70455
70456,"35,429","2,850",70456
70458,"58,665","35,077",70458
70460,"51,756","22,096",70460
70461,"69,170","27,818",70461
70462,"49,246","5,699",70462
70463,"64,083",126,70463
70464,"48,267",235,70464
70465,"19,235",776,70465
70466,"39,118","8,512",70466
70471,"79,106","21,383",70471
70501,"28,183","31,358",70501
70503,"69,680","27,816",70503
70506,"42,848","41,163",70506
70507,"42,027","16,558",70507
70508,"61,801","34,810",70508
70510,"39,715","25,313",70510
70512,"38,181","9,780",70512
70513,"47,744",124,70513
70514,"34,189","2,545",70514
70515,"37,293","3,838",70515
70516,"50,339","1,546",70516
70517,"44,399","26,500",70517
70518,"54,161","12,297",70518
70519,"32,114",222,70519
70520,"46,324","18,405",70520
70523,"35,966",906,70523
70524,"47,432",314,70524
70525,"38,630","13,150",70525
70526,"32,797","19,206",70526
70528,"45,868","2,333",70528
70529,"44,778","11,752",70529
70531,"40,861","1,261",70531
70532,"11,829",798,70532
70533,"45,497","7,385",70533
70534,"36,483",899,70534
70535,"36,732","18,215",70535
70537,"43,892",541,70537
70538,"38,700","14,844",70538
70541,"29,076",432,70541
70542,"42,559","3,435",70542
70543,"43,238","4,077",70543
70544,"35,234","11,677",70544
70546,"34,689","14,041",70546
70548,"43,106","10,353",70548
70549,"37,553","3,948",70549
70550,"25,938",174,70550
70552,"57,563","1,819",70552
70554,"29,964","5,582",70554
70555,"60,491","7,372",70555
70556,"36,424",331,70556
70558,"67,271",134,70558
70559,"38,995","2,943",70559
70560,"39,644","42,022",70560
70563,"54,521","18,502",70563
70570,"29,954","38,987",70570
70575,"54,353",55,70575
70576,"53,646","1,526",70576
70577,"32,063","4,645",70577
70578,"39,847","16,122",70578
70580,"30,858",179,70580
70581,"41,712",908,70581
70582,"40,501","19,781",70582
70583,"42,804","11,693",70583
70584,"41,522","7,358",70584
70585,"53,646",235,70585
70586,"34,183","20,313",70586
70589,"38,509","3,283",70589
70591,"40,376","4,825",70591
70592,"64,998","18,878",70592
70601,"27,784","30,279",70601
70605,"62,698","32,741",70605
70607,"40,687","25,560",70607
70611,"59,218","19,256",70611
70615,"34,837","14,335",70615
70630,"54,208","1,440",70630
70631,"52,364",962,70631
70632,"63,339",371,70632
70633,"40,733","7,604",70633
70634,"42,964","25,125",70634
70637,"41,398",654,70637
70638,"41,415",937,70638
70639,"49,943",684,70639
70643,"63,339",352,70643
70644,"41,415",308,70644
70645,"48,125","1,262",70645
70646,"49,231",750,70646
70647,"50,880","8,703",70647
70648,"40,236","7,911",70648
70650,"53,694",435,70650
70651,"41,415",500,70651
70652,"47,329","2,203",70652
70653,"41,255","3,111",70653
70654,"41,415",155,70654
70655,"37,677","3,002",70655
70656,"40,573","4,023",70656
70657,"49,571","4,315",70657
70658,"41,415",955,70658
70659,"40,222","1,482",70659
70660,"50,172","2,612",70660
70661,"37,278","2,309",70661
70662,"41,354",411,70662
70663,"47,565","28,150",70663
70665,"62,336","10,743",70665
70668,"40,357","6,424",70668
70669,"45,135","10,131",70669
70706,"65,645","20,752",70706
70710,"54,635","3,593",70710
70711,"44,864","5,266",70711
70712,"41,421",479,70712
70714,"43,661","19,803",70714
70715,"39,452","1,433",70715
70719,"59,129","4,460",70719
70721,"59,009",701,70721
70722,"32,420","5,713",70722
70723,"42,714","1,759",70723
70725,"81,537","1,826",70725
70726,"53,589","50,583",70726
70729,"50,893","1,032",70729
70730,"41,098","3,499",70730
70732,"43,382","1,178",70732
70733,"56,040","1,621",70733
70734,"81,537","7,554",70734
70736,"48,841",518,70736
70737,"57,897","38,643",70737
70739,"60,060","12,486",70739
70740,"38,273","1,064",70740
70743,"42,714",350,70743
70744,"44,254","6,181",70744
70747,"39,452",180,70747
70748,"39,648","6,657",70748
70749,"45,564","1,554",70749
70750,"47,976","1,951",70750
70752,"49,934",806,70752
70753,"39,452",870,70753
70754,"53,936","10,170",70754
70755,"44,797","2,186",70755
70756,"43,085",393,70756
70757,"17,362","1,278",70757
70759,"42,387","1,293",70759
70760,"16,867","2,734",70760
70761,"28,764",897,70761
70762,"48,689",926,70762
70763,"57,557","3,816",70763
70764,"40,152","17,584",70764
70767,"43,951","14,914",70767
70769,"77,306","36,084",70769
70770,"63,325","2,923",70770
70773,"47,717",143,70773
70774,"61,660","10,076",70774
70775,"42,590","14,720",70775
70776,"59,009","6,043",70776
70777,"42,802","4,269",70777
70778,"45,973","2,291",70778
70780,"59,009","1,015",70780
70782,"32,331",299,70782
70783,"24,513","1,401",70783
70785,"55,679","20,979",70785
70787,"32,331",127,70787
70788,"38,318","4,051",70788
70789,"29,078",750,70789
70791,"63,440","24,918",70791
70801,"30,719",13,70801
70802,"24,100","27,267",70802
70803,"20,704","1,335",70803
70805,"25,364","29,909",70805
70806,"39,496","28,706",70806
70807,"23,466","20,377",70807
70808,"58,562","32,504",70808
70809,"60,456","25,050",70809
70810,"75,486","37,980",70810
70811,"44,490","13,676",70811
70812,"35,641","11,206",70812
70814,"50,466","14,514",70814
70815,"45,253","30,075",70815
70816,"51,840","43,194",70816
70817,"82,053","31,192",70817
70818,"63,590","9,649",70818
70819,"51,370","5,040",70819
70820,"21,814","17,222",70820
71001,"25,790","4,531",71001
71003,"39,360",989,71003
71004,"34,286",644,71004
71006,"66,926","12,158",71006
71007,"41,643","1,141",71007
71008,"39,525",739,71008
71016,"32,233","2,070",71016
71018,"38,731","1,622",71018
71019,"16,312","4,693",71019
71021,"34,053",772,71021
71023,"41,142","3,632",71023
71024,"43,775","1,420",71024
71027,"47,490","1,585",71027
71028,"40,860","1,666",71028
71029,"24,810",219,71029
71030,"48,826","1,537",71030
71031,"32,393","1,064",71031
71032,"36,223","2,164",71032
71033,"41,419","3,510",71033
71037,"59,248","19,325",71037
71038,"27,825","4,064",71038
71039,"42,919","1,934",71039
71040,"28,513","10,268",71040
71043,"21,316",546,71043
71044,"21,316",657,71044
71045,"32,476",663,71045
71046,"43,834","1,351",71046
71047,"47,695","12,203",71047
71048,"35,472",104,71048
71049,"41,763","3,460",71049
71051,"62,341","2,409",71051
71052,"25,109","10,146",71052
71055,"37,806","20,268",71055
71060,"41,277","3,089",71060
71061,"31,014","1,712",71061
71063,"35,440",748,71063
71064,"34,135","4,096",71064
71065,"38,298","1,232",71065
71067,"44,443","3,297",71067
71068,"28,440","3,231",71068
71069,"22,833",812,71069
71070,"33,906","1,833",71070
71071,"37,288","2,685",71071
71072,"48,277","1,530",71072
71073,"45,575","2,319",71073
71075,"28,945","6,416",71075
71078,"49,006","5,546",71078
71079,"35,472",272,71079
71082,"26,743","5,119",71082
71101,"20,627","8,197",71101
71103,"18,892","7,813",71103
71104,"38,234","14,802",71104
71105,"54,829","21,907",71105
71106,"63,201","34,814",71106
71107,"36,253","33,800",71107
71108,"28,532","20,388",71108
71109,"24,238","22,154",71109
71110,"33,906","2,793",71110
71111,"58,131","38,456",71111
71112,"50,504","31,358",71112
71115,"55,631","14,254",71115
71118,"44,150","24,761",71118
71119,"47,303","11,562",71119
71129,"42,080","13,391",71129
71201,"49,410","20,319",71201
71202,"24,999","29,044",71202
71203,"41,108","37,102",71203
71209,"19,219",154,71209
71219,"43,006","1,288",71219
71220,"29,803","23,266",71220
71222,"32,963","3,481",71222
71223,"33,750",523,71223
71225,"53,172","7,068",71225
71226,"35,512","1,638",71226
71227,"42,510","3,635",71227
71229,"36,656","1,662",71229
71232,"40,555","6,581",71232
71233,"27,083",305,71233
71234,"47,661","3,992",71234
71235,"48,000","4,280",71235
71237,"39,709","1,578",71237
71238,"44,641","2,807",71238
71241,"32,289","8,976",71241
71243,"48,669",194,71243
71245,"21,215","4,718",71245
71247,"44,716","1,175",71247
71250,"33,750",220,71250
71251,"43,631","9,051",71251
71253,"33,433",255,71253
71254,"13,034","4,032",71254
71256,"31,086",688,71256
71259,"37,955","1,697",71259
71260,"2,921",218,71260
71261,"31,797","1,684",71261
71263,"32,634","8,275",71263
71264,"44,226","1,045",71264
71266,"38,882","1,699",71266
71268,"44,208","2,819",71268
71269,"36,782","12,757",71269
71270,"34,049","30,887",71270
71272,"21,864","1,893",71272
71275,"44,075","2,453",71275
71276,"28,961",289,71276
71277,"24,933","1,483",71277
71279,"56,276",45,71279
71280,"49,306","3,647",71280
71282,"26,885","11,070",71282
71286,"28,961",615,71286
71291,"51,515","32,644",71291
71292,"42,149","21,541",71292
71295,"31,084","14,343",71295
71301,"33,641","22,859",71301
71302,"30,408","15,049",71302
71303,"52,400","21,009",71303
71316,"41,580",37,71316
71322,"32,554","6,969",71322
71323,"45,375",989,71323
71325,"43,776","1,321",71325
71326,"20,849",819,71326
71327,"35,224","5,454",71327
71328,"55,716","7,414",71328
71331,"45,375","1,036",71331
71333,"35,190",666,71333
71334,"24,906","9,839",71334
71336,"32,079","1,650",71336
71339,"35,860",130,71339
71341,"28,103","3,069",71341
71342,"37,823","7,533",71342
71343,"32,618","6,976",71343
71345,"28,692",69,71345
71346,"42,318","3,040",71346
71350,"28,030","4,124",71350
71351,"28,844","11,502",71351
71353,"32,709","1,664",71353
71354,"41,580","1,699",71354
71355,"35,751","2,764",71355
71356,"32,132",648,71356
71357,"29,744","2,149",71357
71358,"29,139","1,111",71358
71360,"45,981","35,361",71360
71362,"33,809","2,169",71362
71366,"27,278","1,974",71366
71367,"53,427","1,278",71367
71369,"35,597","3,222",71369
71371,"44,991","2,151",71371
71373,"37,419","7,358",71373
71375,"27,319","1,129",71375
71377,"41,580",112,71377
71378,"30,545","2,536",71378
71403,"47,047","4,584",71403
71404,"36,750",797,71404
71405,"39,638","5,592",71405
71406,"36,428",216,71406
71407,"40,395",933,71407
71409,"45,049","6,874",71409
71410,"38,105",124,71410
71411,"29,487","2,875",71411
71414,"28,854",238,71414
71416,"33,135",842,71416
71417,"36,228","4,932",71417
71418,"39,834","6,238",71418
71419,"36,402","2,444",71419
71422,"32,640","1,542",71422
71423,"44,097","4,538",71423
71424,"50,702","1,225",71424
71426,"41,514",229,71426
71427,"41,338",413,71427
71429,"41,490","3,179",71429
71430,"39,238","2,576",71430
71432,"43,846","1,053",71432
71433,"39,102","4,367",71433
71435,"35,852","3,928",71435
71438,"29,819","1,218",71438
71439,"45,196","1,897",71439
71441,"31,705",542,71441
71446,"34,464","18,407",71446
71447,"39,259","1,448",71447
71449,"33,762","9,696",71449
71450,"43,698","1,070",71450
71452,"33,135",57,71452
71454,"34,582","2,527",71454
71455,"39,607",227,71455
71456,"33,135","1,223",71456
71457,"31,323","27,809",71457
71459,"54,578","11,902",71459
71461,"40,255","2,577",71461
71462,"34,988","1,432",71462
71463,"33,310","10,801",71463
71465,"3,479",299,71465
71466,"44,099",591,71466
71467,"43,860","7,998",71467
71468,"41,013",868,71468
71469,"42,216","2,792",71469
71472,"44,099",287,71472
71473,"31,363",495,71473
71479,"13,116",274,71479
71483,"31,197","11,294",71483
71485,"65,172","1,804",71485
71486,"33,548","4,940",71486
71601,"24,078","17,327",71601
71602,"46,782","17,982",71602
71603,"40,690","34,343",71603
71630,"37,143",405,71630
71631,"26,397",673,71631
71635,"36,357","12,348",71635
71638,"22,151","3,794",71638
71639,"33,075","6,579",71639
71640,"18,614","3,227",71640
71642,"35,506",648,71642
71643,"21,799","1,109",71643
71644,"20,972","4,264",71644
71646,"35,792","6,756",71646
71647,"26,444","2,111",71647
71651,"26,397",150,71651
71652,"34,224","1,159",71652
71653,"27,821","5,152",71653
71654,"23,876","4,671",71654
71655,"32,635","15,387",71655
71658,"34,229",728,71658
71659,"19,982",104,71659
71660,"33,244",963,71660
71661,"33,691",450,71661
71662,"27,601",82,71662
71663,"34,013",732,71663
71665,"38,344","6,054",71665
71666,"37,143",79,71666
71667,"36,186","8,267",71667
71670,"32,330","1,403",71670
71671,"32,507","8,665",71671
71674,"37,022",738,71674
71675,"35,388","1,824",71675
71676,"32,190",684,71676
71677,"27,328",185,71677
71701,"31,202","20,286",71701
71711,"29,553",106,71711
71720,"30,055","2,498",71720
71722,"43,000",87,71722
71724,"44,605",431,71724
71725,"32,325",555,71725
71726,"30,979","1,435",71726
71730,"36,552","32,213",71730
71740,"45,315","1,735",71740
71742,"26,678","5,980",71742
71743,"33,532","4,090",71743
71744,"32,346","3,224",71744
71745,"34,809",264,71745
71747,"31,080","1,097",71747
71749,"80,644","2,595",71749
71751,"36,563",939,71751
71752,"33,393","1,052",71752
71753,"37,285","16,848",71753
71758,"49,500",450,71758
71759,"44,605",600,71759
71762,"43,968","2,501",71762
71763,"38,750","1,666",71763
71764,"37,628","1,880",71764
71765,"33,981","2,156",71765
71766,"30,039",670,71766
71770,"36,785","3,526",71770
71772,"33,550",34,71772
71801,"33,785","16,745",71801
71820,"29,082",103,71820
71822,"32,920","8,925",71822
71823,"33,125",83,71823
71825,"39,452",645,71825
71826,"32,193","1,315",71826
71827,"27,842",817,71827
71832,"31,853","11,253",71832
71833,"38,690","2,280",71833
71834,"41,064","1,491",71834
71835,"41,412","1,334",71835
71836,"40,621","2,856",71836
71837,"42,475","5,227",71837
71838,"40,766","1,148",71838
71839,"55,634",280,71839
71841,"38,208",913,71841
71842,"37,736","2,241",71842
71845,"25,584","2,387",71845
71846,"33,961","2,652",71846
71847,"39,452",673,71847
71851,"34,191","2,241",71851
71852,"34,912","10,102",71852
71853,"33,333",365,71853
71854,"39,975","36,420",71854
71855,"39,998",708,71855
71857,"37,294","5,894",71857
71858,"39,809","1,710",71858
71859,"38,059",477,71859
71860,"26,363","2,633",71860
71861,"41,313","2,258",71861
71862,"40,547",771,71862
71865,"29,082",194,71865
71866,"29,082",725,71866
71901,"35,511","29,491",71901
71909,"46,939","15,508",71909
71913,"38,794","43,436",71913
71921,"31,904","3,652",71921
71922,"38,342",129,71922
71923,"33,162","15,637",71923
71929,"35,845","4,487",71929
71933,"39,479","1,616",71933
71935,"33,333",808,71935
71937,"34,905","2,026",71937
71940,"38,342","1,652",71940
71941,"41,376","2,098",71941
71943,"30,383","4,821",71943
71944,"34,347",773,71944
71945,"31,858","1,437",71945
71949,"42,161","1,989",71949
71950,"34,828",875,71950
71952,"35,436",145,71952
71953,"32,157","14,882",71953
71956,"32,786","1,882",71956
71957,"39,891","3,133",71957
71958,"37,648","2,525",71958
71959,"36,597",754,71959
71960,"33,333","1,383",71960
71961,"30,767","1,003",71961
71962,"32,659",792,71962
71964,"44,768","3,926",71964
71965,"30,744",315,71965
71968,"39,464","4,717",71968
71969,"30,744",376,71969
71970,"38,382",792,71970
71971,"38,075",513,71971
71972,"35,196",309,71972
71973,"34,524","1,424",71973
71998,"40,469",321,71998
71999,"35,458",706,71999
72001,"38,128",566,72001
72002,"55,482","14,134",72002
72003,"42,733",746,72003
72004,"29,527","1,311",72004
72005,"29,292",248,72005
72006,"24,702","2,603",72006
72007,"60,487","6,708",72007
72010,"31,378","6,577",72010
72011,"54,276","4,074",72011
72012,"43,715","11,986",72012
72013,"29,182","2,197",72013
72014,"29,292",60,72014
72015,"45,173","27,307",72015
72016,"45,476","3,268",72016
72017,"33,534",726,72017
72019,"58,835","23,346",72019
72020,"31,290","4,295",72020
72021,"26,305","4,348",72021
72022,"51,938","14,270",72022
72023,"55,736","35,026",72023
72024,"41,000","3,777",72024
72025,"31,632",847,72025
72026,"45,000",393,72026
72027,"29,861","1,417",72027
72029,"33,519","1,912",72029
72030,"29,078",705,72030
72031,"29,442","7,683",72031
72032,"44,172","31,436",72032
72034,"47,433","44,723",72034
72035,"37,397","1,083",72035
72036,"28,597",817,72036
72037,"29,107",28,72037
72038,"45,000",74,72038
72039,"36,087","2,131",72039
72040,"41,645","2,867",72040
72041,"30,806","1,457",72041
72042,"34,511","5,161",72042
72044,"44,625",881,72044
72045,"48,304","1,151",72045
72046,"33,366","4,470",72046
72047,"42,483",969,72047
72048,"45,000",114,72048
72051,"28,202",622,72051
72055,"46,786",849,72055
72057,"54,393","1,070",72057
72058,"47,746","15,911",72058
72059,"24,702",37,72059
72060,"31,707",666,72060
72061,"41,450",250,72061
72063,"30,595","1,683",72063
72064,"34,745","2,451",72064
72065,"60,271","5,207",72065
72067,"38,102","2,726",72067
72068,"28,540",424,72068
72069,"32,927","1,369",72069
72070,"44,172","1,813",72070
72072,"29,107",544,72072
72073,"38,298","1,139",72073
72074,"28,821",167,72074
72076,"43,471","37,979",72076
72079,"49,720",786,72079
72080,"29,699",662,72080
72081,"37,278","7,798",72081
72082,"28,540","1,935",72082
72083,"49,183",237,72083
72084,"37,958","1,229",72084
72085,"37,354",220,72085
72086,"50,839","10,727",72086
72087,"49,263","2,051",72087
72088,"38,474","2,391",72088
72099,"38,000",616,72099
72101,"28,750","3,378",72101
72102,"40,400","2,873",72102
72103,"44,113","13,078",72103
72104,"37,364","23,354",72104
72106,"44,260","5,376",72106
72107,"33,703",339,72107
72108,"32,750",73,72108
72110,"34,721","11,498",72110
72111,"45,003","1,362",72111
72112,"28,335","11,467",72112
72113,"74,877","21,273",72113
72114,"18,416","12,658",72114
72116,"55,159","21,431",72116
72117,"34,044","12,684",72117
72118,"34,918","20,658",72118
72119,"42,888",5,72119
72120,"57,785","31,610",72120
72121,"37,227","2,704",72121
72122,"56,526",927,72122
72123,"28,821",450,72123
72125,"52,000",905,72125
72126,"46,913","3,674",72126
72127,"32,510","2,149",72127
72128,"40,330",814,72128
72129,"40,330","1,409",72129
72130,"38,267",560,72130
72131,"40,462","4,631",72131
72132,"50,352","3,242",72132
72134,"33,611",315,72134
72135,"61,113","2,623",72135
72136,"49,466","1,772",72136
72137,"46,695","2,555",72137
72139,"35,707",216,72139
72140,"45,000",305,72140
72141,"27,095",625,72141
72142,"51,955","2,499",72142
72143,"41,612","35,169",72143
72150,"52,608","12,006",72150
72152,"29,527",429,72152
72153,"38,563","2,572",72153
72156,"30,216",639,72156
72157,"29,861","1,607",72157
72160,"36,038","10,736",72160
72165,"36,908",111,72165
72166,"46,786",260,72166
72167,"45,631","1,719",72167
72168,"58,223","1,834",72168
72169,"29,292",203,72169
72170,"30,781",202,72170
72173,"55,541","9,078",72173
72175,"29,527",354,72175
72176,"46,574","8,141",72176
72179,"36,786",450,72179
72181,"54,013",62,72181
72201,"24,218","1,024",72201
72202,"36,224","9,978",72202
72204,"33,627","32,505",72204
72205,"46,389","23,000",72205
72206,"39,199","25,624",72206
72207,"71,263","10,344",72207
